"","Bar","BURGLARY","BURGLARYHOUR","GRAND_LARCENY","GRAND_LARCENY_HOUR","RAPE","RAPEHOUR","FELONY_ASSAULT","FELONY_ASSAULT_HOUR","ROBBERY","ROBBERYHOUR","GRAND_LARCENY_OF_MOTOR_VEHICLE","GLMVHOUR","MURDER","MURDERHOUR"
"Occurrence","LACE TWO","0","0","2015-01-17 16:20:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-01-27 17:50:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","0","0","0","0","0","0","2015-02-05 05:30:00","05","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-03-13 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-04-03 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-05-10 06:00:00","06","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","0","0","0","0","0","0","2015-05-11 19:50:00","19","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-05-12 00:40:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-05-22 10:30:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-05-23 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-06-09 05:30:00","05","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-06-10 20:05:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","0","0","0","0","2015-07-01 01:55:00","01","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-07-01 16:15:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-08-08 12:45:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","0","0","0","0","2015-08-14 00:15:00","00","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-09-10 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LACE TWO","0","0","2015-09-22 09:30:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CHIPOTLE MEXICAN GRILL","0","0","2015-09-25 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TRATTORIA PESCE PASTA","0","0","2015-05-02 04:15:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DANCING CRANE CAFE","0","0","2015-06-14 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CASK BAR & KITCHEN","0","0","2015-03-26 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CASK BAR & KITCHEN","0","0","2015-05-05 05:00:00","05","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CASK BAR & KITCHEN","0","0","2015-07-21 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CASK BAR & KITCHEN","0","0","2015-08-30 19:10:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AUSTIN STEAK & ALE HOUSE","0","0","2015-05-28 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THREE JOLLY PIGEONS","0","0","2015-04-05 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-01-25 02:35:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-02-08 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-03-01 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-03-22 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-05-30 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-05-31 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EDI THE WOLF","0","0","2015-08-23 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RED EYE GRILL","0","0","2015-09-25 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-01-01 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","2015-03-19 09:55:00","09","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-06-01 23:55:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-06-11 00:10:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-06-18 21:30:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-07-18 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-08-16 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUBROSA","0","0","2015-09-05 04:15:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","WA JEAL","0","0","2015-03-20 01:50:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","WA JEAL","0","0","2015-06-26 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","HARDWARE BAR","0","0","0","0","0","0","0","0","0","0","2015-01-08 02:20:00","02","0","0"
"Occurrence","BROKEN LAND","0","0","2015-05-10 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BILLS BAR & BURGER","0","0","2015-04-18 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BILLS BAR & BURGER","0","0","2015-09-06 03:00:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BILLS BAR & BURGER","0","0","0","0","0","0","2015-09-18 01:00:00","01","0","0","0","0","0","0"
"Occurrence","LES HALLES","2015-01-15 02:40:00","02","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LES HALLES","0","0","2015-03-06 18:15:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LES HALLES","0","0","2015-07-17 17:34:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LES HALLES","0","0","2015-09-11 12:18:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EATALY AND EATALY SCUOLA","0","0","0","0","0","0","2015-02-07 00:30:00","00","0","0","0","0","0","0"
"Occurrence","MERMAID INN","0","0","0","0","0","0","0","0","2015-01-19 03:25:00","03","0","0","0","0"
"Occurrence","MERMAID INN","0","0","2015-02-15 01:55:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","MERMAID INN","0","0","2015-02-18 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","MERMAID INN","0","0","2015-03-13 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","MERMAID INN","0","0","2015-08-04 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CRONIN & PHELAN","0","0","0","0","0","0","2015-05-03 00:50:00","00","0","0","0","0","0","0"
"Occurrence","CRONIN & PHELAN","0","0","0","0","0","0","2015-06-21 01:05:00","01","0","0","0","0","0","0"
"Occurrence","CASA LEVER","0","0","2015-03-30 07:00:00","07","0","0","0","0","0","0","0","0","0","0"
"Occurrence","COURT SQUARE DINER","0","0","0","0","0","0","0","0","2015-08-30 12:00:00","12","0","0","0","0"
"Occurrence","KINFOLK STUDIOS","0","0","2015-07-09 23:15:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","KINFOLK STUDIOS","0","0","0","0","0","0","0","0","2015-08-22 03:20:00","03","0","0","0","0"
"Occurrence","KINFOLK STUDIOS","0","0","2015-09-05 09:30:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CAMP","0","0","2015-02-01 02:20:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CAMP","0","0","2015-04-24 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CAMP","0","0","2015-06-06 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CAMP","0","0","0","0","0","0","0","0","0","0","2015-08-08 07:15:00","07","0","0"
"Occurrence","CAMP","0","0","0","0","0","0","0","0","2015-08-15 21:55:00","21","0","0","0","0"
"Occurrence","UNION PIZZA WORKS","0","0","2015-06-15 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","UNION PIZZA WORKS","2015-08-05 01:30:00","01","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","UNION PIZZA WORKS","0","0","2015-09-20 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BOXERS HK","0","0","2015-01-25 04:15:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","JACK RUSSEL'S PUB","0","0","2015-03-20 01:50:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","JACK RUSSEL'S PUB","0","0","2015-06-26 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SOUTH","0","0","2015-01-17 08:10:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PINK TEA CUP","0","0","2015-08-05 21:05:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE OPEN DOOR","0","0","2015-02-21 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE OPEN DOOR","0","0","2015-03-23 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE OPEN DOOR","0","0","2015-04-14 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE OPEN DOOR","0","0","2015-06-26 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE OPEN DOOR","0","0","2015-08-05 12:50:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","0","0","0","0","2015-01-01 02:00:00","02","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-02-04 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","0","0","0","0","0","0","2015-02-05 17:55:00","17","0","0","0","0"
"Occurrence","D J RYNOLDS","2015-03-20 18:00:00","18","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-05-16 00:15:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","2015-06-11 12:18:00","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-06-13 11:45:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-06-26 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-07-06 11:00:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","2015-07-07 08:24:00","08","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-07-08 06:30:00","06","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","2015-07-17 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","D J RYNOLDS","0","0","0","0","0","0","0","0","2015-08-05 19:55:00","19","0","0","0","0"
"Occurrence","D J RYNOLDS","2015-08-14 09:00:00","09","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-01-24 14:25:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-02-07 03:10:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-04-23 08:58:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-04-25 02:40:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-05-30 03:25:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","0","0","0","0","0","0","2015-08-19 03:30:00","03","0","0","0","0"
"Occurrence","31LTD PTR TRATTORIA DELLE ARTE","0","0","2015-09-05 04:20:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BEAUTY BAR","0","0","2015-01-22 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","NORTHERN BELL","0","0","2015-02-03 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","NORTHERN BELL","0","0","2015-09-01 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BEER BELLY'S","0","0","0","0","0","0","2015-04-03 04:08:00","04","0","0","0","0","0","0"
"Occurrence","BEER BELLY'S","0","0","2015-05-29 23:30:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BEER BELLY'S","0","0","2015-07-31 09:00:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BEER BELLY'S","0","0","2015-08-29 22:15:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","HUNGRY GHOST COFFEE BAR & CAFE AT BRIC","0","0","2015-04-24 19:02:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BRAZEN FOX KITCHEN & CRAFT BEER","0","0","2015-03-12 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BRAZEN FOX KITCHEN & CRAFT BEER","0","0","0","0","0","0","0","0","2015-06-19 02:45:00","02","0","0","0","0"
"Occurrence","BRAZEN FOX KITCHEN & CRAFT BEER","0","0","0","0","0","0","0","0","2015-07-17 23:30:00","23","0","0","0","0"
"Occurrence","BRAZEN FOX KITCHEN & CRAFT BEER","0","0","2015-09-27 16:00:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE PRESS BOX","0","0","2015-02-24 11:40:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE PRESS BOX","0","0","2015-04-25 16:00:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EL PORRON","0","0","2015-02-25 19:30:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EL PORRON","2015-07-09 02:00:00","02","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EL PORRON","0","0","2015-09-26 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GALLO NERO","0","0","2015-09-23 23:00:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BOCCA DI BACCO","2015-02-03 22:50:00","22","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BOCCA DI BACCO","0","0","2015-03-19 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BOCCA DI BACCO","2015-07-09 12:00:00","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLORIETTA BALDY","0","0","2015-03-03 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLORIETTA BALDY","0","0","2015-04-24 23:59:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLORIETTA BALDY","0","0","0","0","0","0","2015-08-08 17:10:00","17","0","0","0","0","0","0"
"Occurrence","GLORIETTA BALDY","0","0","2015-09-22 14:50:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAILEY'S CORNER PUB","0","0","0","0","0","0","2015-01-12 18:49:00","18","0","0","0","0","0","0"
"Occurrence","BAILEY'S CORNER PUB","2015-06-22 00:10:00","00","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAILEY'S CORNER PUB","2015-07-08 19:30:00","19","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAILEY'S CORNER PUB","0","0","0","0","0","0","0","0","2015-08-05 12:50:00","12","0","0","0","0"
"Occurrence","O'HANLON'S","0","0","2015-02-13 00:15:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","O'HANLON'S","0","0","2015-04-27 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","O'HANLON'S","0","0","2015-08-25 11:20:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","O'HANLON'S","0","0","0","0","0","0","2015-09-10 23:00:00","23","0","0","0","0","0","0"
"Occurrence","FAROS RESTAURANT","0","0","2015-04-28 12:50:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FAROS RESTAURANT","0","0","2015-05-17 15:10:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FAROS RESTAURANT","0","0","2015-06-02 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AVA LOUNGE","0","0","2015-05-25 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AVA LOUNGE","0","0","2015-08-07 19:45:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AVA LOUNGE","0","0","2015-09-06 08:30:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","HEIGHTS CAFE","0","0","2015-08-10 20:35:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THAILAND CAFE","0","0","0","0","0","0","0","0","2015-01-19 03:25:00","03","0","0","0","0"
"Occurrence","THAILAND CAFE","0","0","2015-02-15 01:55:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THAILAND CAFE","0","0","2015-02-18 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THAILAND CAFE","0","0","2015-03-13 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THAILAND CAFE","0","0","2015-08-04 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","VAPOR LOUNGE","0","0","2015-01-20 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","VAPOR LOUNGE","0","0","2015-04-28 01:48:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","VAPOR LOUNGE","0","0","2015-06-04 18:20:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","HELL'S KITCHEN CAFE/ HK","0","0","2015-07-28 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LILLIE'S","0","0","2015-04-10 21:00:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LILLIE'S","0","0","2015-05-27 17:05:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LILLIE'S","0","0","2015-06-22 16:00:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LILLIE'S","2015-09-25 22:00:00","22","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BLOCKHEADS BURRITOS","0","0","0","0","0","0","2015-04-05 05:30:00","05","0","0","0","0","0","0"
"Occurrence","CINEMA DINER","0","0","2015-04-12 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TEXAS DE BRAZIL CHURRASCARIA","0","0","2015-09-15 12:15:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LE PHILOSOPHE","0","0","2015-02-21 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LE PHILOSOPHE","0","0","2015-05-16 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LE PHILOSOPHE","2015-06-25 23:00:00","23","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DIVINE BAR & GRILL","0","0","0","0","0","0","2015-02-15 03:30:00","03","0","0","0","0","0","0"
"Occurrence","DIVINE BAR & GRILL","0","0","0","0","0","0","0","0","2015-05-11 16:30:00","16","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","2015-01-26 18:00:00","18","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","0","0","2015-02-01 02:45:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","0","0","2015-03-20 22:30:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","0","0","0","0","0","0","2015-05-11 19:30:00","19","0","0","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","0","0","2015-07-29 07:00:00","07","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE RAINES LAW ROOM","2015-09-17 19:35:00","19","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FINO RISTORANTE","0","0","2015-06-04 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-01-01 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","2015-04-20 06:26:00","06","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-05-02 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-06-21 22:20:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-07-11 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-07-26 15:50:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PYRAMID","0","0","2015-07-31 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SHOCHU AND TAPAS AYA","2015-05-04 00:01:00","00","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SHOCHU AND TAPAS AYA","0","0","0","0","0","0","2015-07-21 15:24:00","15","0","0","0","0","0","0"
"Occurrence","SHOCHU AND TAPAS AYA","0","0","0","0","0","0","2015-07-21 15:24:00","15","0","0","0","0","0","0"
"Occurrence","UNION POOL","0","0","2015-05-22 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","UNION POOL","0","0","2015-06-15 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","UNION POOL","0","0","2015-09-06 01:39:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","UNION POOL","0","0","2015-09-14 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SPIGOLO","0","0","2015-06-27 05:30:00","05","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SPIGOLO","0","0","2015-07-31 11:30:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","KASTELI 11","0","0","0","0","0","0","0","0","2015-02-14 03:45:00","03","0","0","0","0"
"Occurrence","KASTELI 11","0","0","0","0","0","0","0","0","2015-05-03 02:08:00","02","0","0","0","0"
"Occurrence","JASPER'S TAPHOUSE & KITCHEN","0","0","2015-06-05 16:22:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","COYOTE UGLY SALOON","0","0","0","0","0","0","2015-04-24 20:15:00","20","0","0","0","0","0","0"
