"License.Se","License.Ty","License.Cl","License._1","Agency.Zon","Agency.Z_1","County.Nam","Premises.N","Doing.Busi","Actual.Add","Additional","City","State","Zip","License.Ce","License.Or","License.Ef","License.Ex","Latitude","Longitude","Location","BoroCode","BoroName","CountyFIPS","NTACode","NTAName","Shape_Leng","Shape_Area","coords.x1","coords.x2"
1202697,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CAFE & WINE BAR 31 INC","AYZA WINE & CHOCOLATE BAR","11 W 31ST ST","5TH AVENUE & BROADWAY","NEW YORK","NY",10001,804482,"05/16/2008","05/01/2014","04/30/2016",40.74680596,-73.98643738,"(40.74680596, -73.98643738)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988008.014204452,211358.486157606
1202699,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CABANA MIDTOWN LLC",NA,"1022 3RD AVE",NA,"NEW YORK","NY",10021,836583,"07/08/2008","07/02/2014","06/30/2016",40.7626071,-73.96588159,"(40.7626071, -73.96588159)",1,"Manhattan","061","MN40","Upper East Side-Carnegie Hill",23778.4063885,20065329.4081,993701.496528913,217116.904127066
1271774,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MMW CAFE LLC","BLOOM'S","208 E 58TH ST",NA,"NEW YORK","NY",10022,853838,"10/03/2013","10/01/2015","09/30/2017",40.76080703,-73.96675528,"(40.76080703, -73.96675528)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,993459.715460445,216460.986507788
1259333,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","THREE KINGS OF KINGS COUNTY LLC","TALDE","369 7TH AVE",NA,"BROOKLYN","NY",11215,856699,"01/10/2012","01/12/2016","12/31/2017",40.66567401,-73.9825854,"(40.66567401, -73.9825854)",3,"Brooklyn","047","BK37","Park Slope-Gowanus",31459.9603085,42511079.8151,989081.220895139,181799.866977932
1278797,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MESS HALL LLC","MESS HALL","2194 8TH AVE",NA,"NEW YORK","NY",10026,831207,"02/23/2015","02/23/2015","01/31/2017",40.80581,-73.95396,"(40.80581, -73.95396)",1,"Manhattan","061","MN11","Central Harlem South",16619.2958676,14436192.1854,996995.747327312,232858.70165133
1276488,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","TAZZINA LLC","TAZZINA","102-15 METROPOLITAN AVE",NA,"FOREST HILLS","NY",11375,811254,"07/30/2014","07/30/2014","06/30/2016",40.71053,-73.85006,"(40.71053, -73.85006)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1025818.90028288,198177.310417407
1202947,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BIG DADDY'S II LLC","BIG DADDY'S","1596 1598 2ND AVE","E 82ND & E 83RD STREETS","NEW YORK","NY",10028,802916,"03/27/2008","03/01/2014","02/29/2016",40.77586853,-73.9531096,"(40.77586853, -73.9531096)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,997237.012046108,221950.119210206
1276504,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","TINA BAR & RESTAURANT CORP","TINA BAR & RESTAURANT CORP","2350 WASHINGTON AVE",NA,"BRONX","NY",10458,810696,"04/08/2014","04/08/2014","03/31/2016",40.85638,-73.89184,"(40.85638, -73.89184)",2,"Bronx","005","BX01","Claremont-Bathgate",29972.7767403,16451621.3296,1014170.33788515,251298.337591478
1136549,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ACROSS THE CREEK INC","L I C BAR","4558 VERNON BLVD","CRN OF 46TH AVE & VERNON BLVD","LONG ISLAND CITY","NY",11101,855859,"01/21/2004","01/01/2016","12/31/2017",40.7472508,-73.95257886,"(40.7472508, -73.95257886)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,997389.652941318,211523.82130976
1165245,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","M AND G TOGETHER 4 EVER LLC",NA,"307 309 FLATBUSH AVE","PROSPECT & 79TH AVENUE","BROOKLYN","NY",11217,850588,"08/03/2005","08/01/2015","07/31/2017",40.67856678,-73.97337606,"(40.67856678, -73.97337606)",3,"Brooklyn","047","BK64","Prospect Heights",15051.9425256,10241650.6522,991634.681369522,186497.712277246
1208821,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ARRIBA ARRIBA SUNNYSIDE INC",NA,"40 15 QUEENS BLVD","40TH ST & 41ST ST","SUNNYSIDE","NY",11104,842147,"12/18/2008","12/01/2014","11/30/2016",40.74399347,-73.92405787,"(40.74399347, -73.92405787)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,1005293.39846601,210342.636948016
1276540,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","RED SUN ENTERTAINMENT INC",NA,"42-32 162ND ST",NA,"FLUSHING","NY",11358,830587,"10/09/2014","10/09/2014","09/30/2016",40.75929,-73.80441,"(40.75929, -73.80441)",4,"Queens","081","QN52","East Flushing",25843.3649355,29454379.9879,1038435.0802322,215967.028323798
1024413,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","YERINA RESTAURANT CORP","ARTE RESTAURANT","21 E 9TH STREET",NA,"NEW YORK","NY",10003,836351,"08/04/2008","08/01/2014","07/31/2016",40.73233199,-73.99454899,"(40.73233199, -73.99454899)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,985760.727546644,206084.916484444
1276546,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ESEX LOUNGE CORP",NA,"131-15 JAMAICA AVE",NA,"RICHMOND HILL","NY",11418,810788,"04/25/2014","04/25/2014","03/31/2016",40.70231,-73.82062,"(40.70231, -73.82062)",4,"Queens","081","QN54","Richmond Hill",33791.5704516,50978895.7612,1033986.87672535,195197.865913032
1233870,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","GOOD TO GO ENTERPRISES LLC","GOOD TO GO","1894 EASTCHESTER RD",NA,"BRONX","NY",10461,856320,"12/10/2009","12/01/2015","11/30/2017",40.85146868,-73.84412689,"(40.85146868, -73.84412689)",2,"Bronx","005","BX49","Pelham Parkway",25817.5289183,23031690.41,1027372.40414249,249528.850576932
1269193,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CGM 13 LLC","ALL'ONDA","22 E 13TH ST",NA,"NEW YORK","NY",10003,856119,"12/06/2013","12/01/2015","11/30/2017",40.73493273,-73.99322051,"(40.73493273, -73.99322051)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,986128.83760111,207032.473362004
1203688,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MARIN IN NYC LLC","PRINT","653 11TH AVE","LOBBY & ROOF","NEW YORK","NY",10036,855938,"01/11/2010","01/01/2016","12/31/2017",40.76434251,-73.99582452,"(40.76434251, -73.99582452)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,985406.663145907,217747.358062067
1288353,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","LIVING ROOM II LLC, THE","THE LIVING ROOM II","125 SAINT ANNS AVE",NA,"BRONX","NY",10454,832394,"10/15/2015","10/15/2015","09/30/2017",40.80392,-73.91986,"(40.80392, -73.91986)",2,"Bronx","005","BX39","Mott Haven-Port Morris",35601.1838355,41903939.7548,1006436.64420729,232176.907466303
1113334,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","629 CRESCENT AVENUE REST CORP","SHILA BAR & GRILL","629 CRESCENT AVENUE","BELMONT AVENUE","BRONX","NY",10458,848445,"05/15/2001","05/01/2015","04/30/2017",40.85395177,-73.88711234,"(40.85395177, -73.88711234)",2,"Bronx","005","BX06","Belmont",17114.4303363,13557354.9494,1015479.29150334,250415.291180731
1288336,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","138 WEST FORDHAM RD FOOD CORP","CELIA'S RESTAURANT BAR & GRILL","136-138 W FORDHAM RD",NA,"BRONX","NY",10468,832288,"09/24/2015","09/24/2015","08/31/2017",40.86275,-73.90704,"(40.86275, -73.90704)",2,"Bronx","005","BX30","Kingsbridge Heights",21314.227805,13166669.9682,1009963.09546111,253614.346201786
1276655,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","LOVERAS LOUNGE CORP",NA,"2943 FULTON ST",NA,"BROOKLYN","NY",11207,810998,"06/05/2014","06/05/2014","05/31/2016",40.67962,-73.8862,"(40.67962, -73.8862)",3,"Brooklyn","047","BK83","Cypress Hills-City Line",35571.7268831,27607486.9746,1015814.19539679,186900.811371972
1278557,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","277 GOLD INC","BROWNSTONE BAR & RESTAURANT","277 GOLD ST",NA,"BROOKLYN","NY",11201,830528,"09/25/2014","09/25/2014","08/31/2016",40.69624,-73.98274,"(40.69624, -73.98274)",3,"Brooklyn","047","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",32546.1319301,28477084.9305,989036.136976648,192935.930977047
1203864,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","BEST BAR EVER LLC","BLACKBIRD'S","4119 30TH AVE","42ND ST & 30TH AVE","ASTORIA","NY",11103,835091,"05/07/2008","05/01/2014","04/30/2016",40.76343941,-73.91403078,"(40.76343941, -73.91403078)",4,"Queens","081","QN70","Astoria",32530.6527824,39334413.9505,1008064.92926602,217429.987569638
1203875,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","FGDR RESTAURANT CORP",NA,"24777 JERICHO TPK","JAMAICA AVE & COMMONWEALTH BLV","BELLEROSE","NY",11426,835080,"06/24/2008","06/01/2014","05/31/2016",40.72593086,-73.71893549,"(40.72593086, -73.71893549)",4,"Queens","081","QN43","Bellerose",32084.8852684,55194892.4666,1062153.35341678,203877.71891201
1203951,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SABAY LLC",NA,"75 19 BROADWAY 1ST FL",NA,"ELMHURST","NY",11373,836687,"08/29/2008","08/01/2014","07/31/2016",40.74615429,-73.89006483,"(40.74615429, -73.89006483)",4,"Queens","081","QN29","Elmhurst",36711.470787,32675598.9,1014711.80346195,211139.88587391
1233837,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","PURPLE ROSE INC, THE",NA,"7217 8TH AVE","72ND STREET & 73RD STREET","BROOKLYN","NY",11228,856294,"12/08/2009","12/01/2015","11/30/2017",40.62856316,-74.01675191,"(40.62856316, -74.01675191)",3,"Brooklyn","047","BK30","Dyker Heights",30593.9913423,29910816.8215,979600.039311083,168279.330820591
1276740,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","NANNY GOAT HILL LLC","NANNY GOAT HILL","1238 PROSPECT AVE",NA,"BROOKLYN","NY",11218,832262,"09/18/2015","09/18/2015","08/31/2017",40.65279,-73.97657,"(40.65279, -73.97657)",3,"Brooklyn","047","BK40","Windsor Terrace",19033.7354395,14041656.0706,990751.29026436,177106.251563943
1204029,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","BLU ON THE BAY INC",NA,"492 BAY STREET","BAY STREET","STATEN ISLAND","NY",10304,836790,"08/22/2008","08/01/2014","07/31/2016",40.62995164,-74.07679522,"(40.62995164, -74.07679522)",5,"Staten Island","085","SI37","Stapleton-Rosebank",56431.550882,46523826.2222,962933.787019627,168794.090353611
1276752,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","EL MEZCAL BAR & GRILL INC",NA,"139-31 & 33 JAMAICA AVE",NA,"JAMAICA","NY",11435,810815,"05/01/2014","05/01/2014","04/30/2016",40.7025,-73.81196,"(40.7025, -73.81196)",4,"Queens","081","QN35","Briarwood-Jamaica Hills",30081.9321077,29408862.3098,1036387.89161486,195272.124182695
1204035,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GETURDUN EZ LLC","INTERNATIONAL BAR","120 1/2 1ST AVENUE","7TH STREET & ST. MARKS PLACE","NEW YORK","NY",10009,835101,"05/29/2008","05/01/2014","04/30/2016",40.7270486,-73.98560376,"(40.7270486, -73.98560376)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,988240.181760573,204160.293673273
1259253,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GG UNION SQUARE LLC","LILIUM","201 PARK AVE S",NA,"NEW YORK","NY",10003,802846,"04/24/2012","04/01/2014","03/31/2016",40.73667104,-73.98888155,"(40.73667104, -73.98888155)",1,"Manhattan","061","MN21","Gramercy",12091.5876743,7531454.76957,987331.23721961,207665.917263938
1204053,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","18 BEDFORD AVE LLC","FIVE LEAVES","18 BEDFORD AVENUE","MANHATTAN AVE & LORIMER ST","BROOKLYN","NY",11222,836932,"08/28/2008","08/01/2014","07/31/2016",40.72330496,-73.95192247,"(40.72330496, -73.95192247)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,997576.316549325,202799.698925095
1204065,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","DEE THAI INC",NA,"46 17 QUEENS BLVD","46TH & 47TH STREETS","SUNNYSIDE","NY",11104,802692,"03/21/2008","03/01/2014","02/29/2016",40.74333428,-73.91850796,"(40.74333428, -73.91850796)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,1006831.48941021,210103.855083279
1113696,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SABOR LATINO CORP",NA,"9535 40TH ROAD","WARREN STREET & JUNCTION BLVD","CORONA","NY",11368,843452,"02/07/2001","02/01/2015","01/31/2017",40.74840089,-73.86877233,"(40.74840089, -73.86877233)",4,"Queens","081","QN26","North Corona",18431.0577527,18000863.0622,1020610.48632091,211966.514878044
1233824,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SHAHI DARBAR INC","SHAHI DARBAR","83 47 258TH STREET","HILLSIDE AVENUE & 83RD AVENUE","FLORAL PARK","NY",11004,835669,"06/28/2010","06/01/2014","05/31/2016",40.73793535,-73.71041813,"(40.73793535, -73.71041813)",4,"Queens","081","QN44","Glen Oaks-Floral Park-New Hyde Park",33596.5262527,45665592.3945,1064499.66451857,208258.995893167
1204100,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","COLOMBIA CHICKEN CORP","LA FONDA ANTIOQUENA","32-25 STEINWAY STREET","BROADWAY & 34TH STREET","ASTORIA","NY",11103,837050,"08/06/2008","08/01/2014","07/31/2016",40.75860947,-73.91920834,"(40.75860947, -73.91920834)",4,"Queens","081","QN70","Astoria",32530.6527824,39334413.9505,1006632.28090862,215668.917536842
1024403,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VANESSA REALTY CORP","CUCINA DE PESCE","87 E 4TH STREET",NA,"NEW YORK","NY",10003,837207,"07/18/1997","08/01/2014","07/31/2016",40.72647485,-73.9899749,"(40.72647485, -73.9899749)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,987028.664127796,203951.089862771
1113808,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","CAFE STEINHOF INC",NA,"422 SEVENTH AVENUE","14 & 15TH STREETS","BROOKLYN","NY",11215,847483,NA,"08/01/2015","07/31/2017",40.66393636,-73.98412402,"(40.66393636, -73.98412402)",3,"Brooklyn","047","BK37","Park Slope-Gowanus",31459.9603085,42511079.8151,988654.486149497,181166.711046129
1153323,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","O'REILLY'S DAUGHTERS INC","YER MANS IRISH PUB","70 26 88TH STREET","COOPER AVENUE & DORA  AVENUE","GLENDALE","NY",11385,841961,"11/08/2004","11/06/2014","10/31/2016",40.71030558,-73.86472574,"(40.71030558, -73.86472574)",4,"Queens","081","QN19","Glendale",41405.5073693,29973142.611,1021753.14571011,198088.928318235
1113820,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DEEP BLUE GROUP LLC","OPIA","130 E 57TH STREET",NA,"NEW YORK","NY",10022,851025,"07/27/2011","08/01/2015","07/31/2017",40.76084888,-73.96912306,"(40.76084888, -73.96912306)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,992803.768958002,216475.993757682
1269206,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","E2 SQUARED INC","FLANAGAN'S TAVERN","3932 AMBOY RD",NA,"STATEN ISLAND","NY",10308,848914,"05/01/2013","05/01/2015","04/30/2017",40.551301,-74.14952298,"(40.551301, -74.14952298)",5,"Staten Island","085","SI54","Great Kills",66103.798819,89599706.5677,942697.691149554,140165.790798682
1024394,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TWO AND EIGHT GOURMET LTD","DALLAS BBQ","132 2ND AVENUE",NA,"NEW YORK","NY",10003,843343,"02/23/1989","02/01/2015","01/31/2017",40.72858918,-73.98759797,"(40.72858918, -73.98759797)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,987687.370448249,204721.490298911
1204345,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","8TH AVENUE SOCIAL CLUB LLC","67 ORANGE STREET","2082 FREDERICK DOUGLAS BLVD","112TH & 113TH STREETS","NEW YORK","NY",10026,838671,"10/14/2008","10/01/2014","09/30/2016",40.80224236,-73.95686784,"(40.80224236, -73.95686784)",1,"Manhattan","061","MN11","Central Harlem South",16619.2958676,14436192.1854,996191.378857936,231558.475233189
1164976,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SMD BAILEY CORP",NA,"33 01 GREENPOINT AVENUE","CORNER OF GREENPOINT AVE","LONG ISLAND CITY","NY",11101,850471,"08/18/2005","08/01/2015","07/31/2017",40.73561641,-73.93474649,"(40.73561641, -73.93474649)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,1002333.87932356,207288.222369136
1114063,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OLD HEIDELBERG CORP",NA,"1648 SECOND AVENUE","85TH & 86TH STREETS","NEW YORK","NY",10028,848610,"06/25/2001","06/01/2015","05/31/2017",40.77749695,-73.95191791,"(40.77749695, -73.95191791)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,997566.743093941,222543.586244252
1204575,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","659 GRAND STREET INC","SECOND CHANCE SALOON","659 GRAND ST","MANHATTAN & LEONARD ST","BROOKLYN","NY",11211,835602,"07/09/2008","07/01/2014","06/30/2016",40.7114973,-73.94599302,"(40.7114973, -73.94599302)",3,"Brooklyn","047","BK90","East Williamsburg",49171.2764414,39139864.4613,999222.516617151,198498.76592841
1164927,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","W LLC","WOOLWORTH TOWER KITCHEN","233 BROADWAY","BARCLAY &  BROADWAY","NEW YORK","NY",10007,849608,"06/15/2005","06/01/2015","05/31/2017",40.7124314,-74.00780969,"(40.7124314, -74.00780969)",1,"Manhattan","061","MN24","SoHo-TriBeCa-Civic Center-Little Italy",24277.7598984,24861793.073,982084.926486937,198834.567821274
1204692,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","BLUE BAY REST CORP","BLUE BAY DINER","58 50 FRANCIS LEWIS BLVD","CROSS HORACE HARDING EXPWY","BAYSIDE","NY",11364,834604,"06/13/2008","06/01/2014","05/31/2016",40.74416685,-73.77628994,"(40.74416685, -73.77628994)",4,"Queens","081","QN48","Auburndale",32446.878673,34164217.5747,1046239.34839973,210475.838808038
1277015,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","VISTA HERMOSA DELI RESTAURANT INC",NA,"1201 EVERGREEN AVE",NA,"BRONX","NY",10472,810847,"05/09/2014","05/09/2014","04/30/2016",40.82847,-73.88113,"(40.82847, -73.88113)",2,"Bronx","005","BX08","West Farms-Bronx River",17463.5905992,15081855.3209,1017146.84605326,241133.52599175
1186449,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","LAURENCE LIEDY","RUTH M LIEDY'S SHORE INN","748 RICHMOND TERRACE",NA,"STATEN ISLAND","NY",10301,848611,"05/11/2007","05/01/2015","04/30/2017",40.6446327,-74.09726055,"(40.6446327, -74.09726055)",5,"Staten Island","085","SI22","West New Brighton-New Brighton-St. George",67956.5058252,56064920.5158,957259.122568424,174148.437678719
1012172,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","J S C REST CORP","REX MANOR","1100 60TH STREET",NA,"BROOKLYN","NY",11219,845442,"04/17/1984","04/01/2015","03/31/2017",40.63142118,-74.00292283,"(40.63142118, -74.00292283)",3,"Brooklyn","047","BK88","Borough Park",39247.2281346,54005018.9601,983438.721604512,169320.152835129
1114303,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","44TH STREET RESTAURANT LLC","DB BISTRO MODERNE","55 WEST 44TH ST",NA,"NEW YORK","NY",10036,846769,"12/20/2007","06/01/2015","05/31/2017",40.7555528,-73.98165471,"(40.7555528, -73.98165471)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,989332.558425267,214545.483577355
1277047,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AUANTHAI INC","KLONG","7 ST MARKS PLACE","EAST & WEST STORES","NEW YORK","NY",10003,810812,"05/01/2014","05/01/2014","04/30/2016",40.72949,-73.98916,"(40.72949, -73.98916)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,987254.394602762,205049.629641809
1288259,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","YAYO RESTAURANT CORP","EL VIEJO YAYO","97-12 101ST AVE",NA,"OZONE PARK","NY",11416,852142,"11/19/2015","11/19/2015","10/31/2017",40.68463,-73.8436,"(40.68463, -73.8436)",4,"Queens","081","QN53","Woodhaven",28068.3974474,37000880.7633,1027626.69646288,188744.319657587
1162624,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANGIAMI INC","MANGIAMI","9 STANTON STREET","BOWERY & CHYSTIE STREETS","NEW YORK","NY",10002,847182,"06/21/2005","07/21/2015","05/31/2017",40.72261069,-73.99258609,"(40.72261069, -73.99258609)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,986305.037886239,202543.184858717
1040321,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ALBERTO SECONDO METROPOLITAN","AVENUE RESTAURANT CORP","98 31 METROPOLITAN AVE",NA,"FOREST HILLS","NY",11374,844897,NA,"03/01/2015","02/28/2017",40.71095439,-73.8536768,"(40.71095439, -73.8536768)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1024815.93254386,198330.232678577
1288253,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","ACRI CAF? INC",NA,"1315 COMMERCE AVE",NA,"BRONX","NY",10461,832401,"10/15/2015","10/15/2015","09/30/2017",40.83581,-73.84048,"(40.83581, -73.84048)",2,"Bronx","005","BX59","Westchester-Unionport",26557.4090987,23945209.6251,1028391.70692866,243825.630497086
1277126,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","TWIST AND SMASH'D SPORTS LLC",NA,"34-02 STEINWAY ST",NA,"LONG ISLAND CITY","NY",11101,810802,"04/29/2014","04/29/2014","03/31/2016",40.75664,-73.9214,"(40.75664, -73.9214)",4,"Queens","081","QN70","Astoria",32530.6527824,39334413.9505,1006025.75395601,214950.823264434
